Q-State,Temperature,Pressure,External Observers,Entanglement Level,Probability of Outcome,Decision Superposition,Outcome
"[0.17058606706500226, 0.9853427798097952]",20.54152960480319,988.0406779446215,5,0.8688891699866939,0.2797206113530303,1,No
"[0.980851052866371, 0.19475936971281163]",32.31074749858476,1033.0295146963367,7,0.656751622293847,0.7831487880457382,1,No
"[0.8528949531611475, 0.5220825594407883]",30.41805401196029,981.0993595316705,4,0.9934723713403282,0.6374841125275483,0,Yes
"[0.40506240812260164, 0.9142890382838017]",22.257808146465962,1003.4597916535574,3,0.9828080379075648,0.1657539406899018,1,No
"[0.9953012773220431, 0.09682648068121376]",19.885330389790745,998.432311136176,3,0.43148721446155913,0.20436245443509815,0,Yes
"[0.7160014130633826, 0.6980988300314213]",23.568100645967103,1049.7778151344376,7,0.3201751947225351,0.8023018688671354,0,No
"[0.24764985208334314, 0.9688496017252102]",32.72417120908537,1034.8795638266388,2,0.1774643968678079,0.1121287374072697,1,Yes
"[0.9990775908928724, 0.042941441239137304]",23.314911103425786,1025.646758229666,5,0.7551352588571805,0.1206784661503908,1,Yes
"[0.5618416677175355, 0.8272447886909765]",25.801143950032312,1033.5717497056044,6,0.3430260114277668,0.9106420898944851,0,No
"[0.6979022688166159, 0.7161930069336198]",32.23132065005451,1032.3899348782143,8,0.06051455031888764,0.9335875947763547,1,Yes
"[0.14705357295797644, 0.9891285288981878]",26.382462638891617,1021.1651519969068,0,0.4627050607681168,0.03309413400392203,1,Yes
"[0.28892023752060886, 0.9573531722154761]",34.863641108391064,1036.928448829009,0,0.6276051897594013,0.5195823431472056,1,No
"[0.45940141129401796, 0.8882287674361062]",24.360623626879878,1031.6749925751596,4,0.23977991674632537,0.9419180499063411,0,Yes
"[0.7926047740346687, 0.6097357396261529]",30.793701389924447,984.5359664859739,1,0.9815604488373831,0.6055447884531379,0,No
"[0.7988953384673844, 0.6014700642385151]",22.539417280625997,994.8017671980077,8,0.2216659847221909,0.5038550814872622,1,Yes
"[0.5103337458907005, 0.859976434447576]",32.94903123940835,983.3369111094004,6,0.8298535044658533,0.7284477565586445,0,No
"[0.24197960289326087, 0.9702813364089922]",16.764371199606895,1008.6596645015404,2,0.4617725215105639,0.8844185761491805,0,No
"[0.19041479828957192, 0.9817037254652452]",30.004793830017753,997.300432467605,5,0.37386656104162896,0.651436912071876,0,Yes
"[0.9380514934301645, 0.34649588117817254]",20.46704433318633,1003.2891760277594,6,0.9211644009296243,0.19369885816868082,1,No
"[0.8359734007080155, 0.5487699639272139]",28.838825316054912,1006.6095689090342,3,0.13516024433919094,0.7746888031451918,0,No
"[0.22631462936372118, 0.9740542533842567]",27.18395211467687,983.8722454278801,7,0.7551226896830677,0.005537587582584158,0,Yes
"[0.39278057594705545, 0.9196322195088095]",23.420536627454176,982.3388904942224,8,0.6348781339731909,0.8633967817810202,0,Yes
"[0.30629979644527117, 0.9519351000449482]",17.09660614762158,985.4188423577251,5,0.894620010206328,0.6239956672989888,1,Yes
"[0.9914119338675716, 0.1307760581488897]",32.453730094726,1035.5164207326236,8,0.30472128227719497,0.3408891310927481,1,No
"[0.49964804203410274, 0.8662285114745921]",28.754934437244323,1040.2608931751572,3,0.6545793431579031,0.11969457020024821,0,No
"[0.8137246340417251, 0.5812505655512608]",30.046726844847566,1028.9898562957703,2,0.16996237735119157,0.6666445973550438,1,Yes
"[0.942567930705577, 0.33401451466277116]",19.718303156313283,1036.9334359682637,9,0.965670724420931,0.8168296331477896,1,Yes
"[0.9877773684564871, 0.1558713263085202]",30.63919002498726,1014.7617704251692,1,0.8006495832907048,0.6660291199756653,0,Yes
"[0.9645963797316568, 0.26373059020254225]",15.298920408076082,1047.0488923913692,0,0.1262447314630022,0.38066670436625194,1,No
"[0.19963186721184337, 0.9798709698697646]",25.731947604677856,1032.6534697177926,7,0.404311109515199,0.5474656208513953,1,No
"[0.7177104176558763, 0.6963416951384053]",20.551232471809243,980.1934042006231,7,0.445980645717414,0.6778412770317472,1,Yes
"[0.8278012788282266, 0.5610214280848395]",31.321891412200365,1013.4244547343245,4,0.460108389484036,0.29169881905947403,0,No
"[0.07021719614012928, 0.9975317264960643]",18.055083059361273,1028.9119739837308,6,0.3064536830410298,0.7343457610563019,0,No
"[0.14639515202630338, 0.9892261922650429]",25.990907502967893,990.586523258649,5,0.9572594353364651,0.34295956298101127,0,No
"[0.13008367950702587, 0.9915030188183561]",18.041754321874556,992.2337122660334,8,0.8545559169784501,0.06677505223546154,0,Yes
"[0.11114502657988623, 0.993804197549274]",33.72622636752331,1012.6330387127709,0,0.4685588438781422,0.8677084206239468,0,Yes
"[0.5761573233145949, 0.8173388151745647]",30.93829006005609,1015.1940422515679,9,0.09965392425505148,0.9043179430996813,0,No
"[0.8482078425599989, 0.5296635307624189]",31.53830156709445,1031.2287701287441,5,0.292659831833159,0.7960961881756823,0,No
"[0.049213765180603435, 0.9987882685117745]",28.425696767373218,1004.6788216840808,1,0.3489463670217605,0.6321903114270674,1,No
"[0.31095818363029804, 0.9504235940007728]",29.08058683807014,1034.894458272372,1,0.2480293467075736,0.023136948650258282,0,Yes
"[0.8456123005310611, 0.5337975619938392]",24.263382218438917,1043.0558487228536,4,0.6405712801294615,0.6086197440589184,0,Yes
"[0.8125063433184007, 0.5829523497399779]",26.589459232289077,998.6410865699934,9,0.8818442746125636,0.2158970232006583,1,No
"[0.6442298866054894, 0.7648319117324267]",25.029211027989554,1033.2108134992013,3,0.7970199265728974,0.020501553436884423,0,No
"[0.8854657452666679, 0.4647046523969224]",30.397276253900188,981.7808419734968,7,0.03423301578859672,0.9633429019338279,1,Yes
"[0.14479839119335292, 0.9894611795860496]",17.120118084440154,989.4627973930538,6,0.033820438456748536,0.4909295652668878,0,Yes
"[0.7353190258573995, 0.6777211301207341]",30.840269090822602,1001.3005678049617,7,0.8357669958882119,0.6895072066102335,1,Yes
"[0.2475543045521071, 0.9688740198280283]",29.6218574507798,1042.2773129476998,9,0.1456668815553066,0.5478737638919265,0,No
"[0.962250648527336, 0.2721648202996142]",34.07624484390006,1025.5591951116785,8,0.24998523669099892,0.603621987169609,0,No
"[0.7837264355170849, 0.6211061698869886]",31.21833331031652,987.5363315928944,7,0.1313473587139029,0.9738258902218337,0,Yes
"[0.8619249726972475, 0.5070358384185962]",22.057094832349456,1001.0446712988369,8,0.07290348635246269,0.7233822989139378,0,No
"[0.8112415712977782, 0.5847111363727494]",28.675554343388058,995.347101796403,5,0.9671874875162341,0.5949947736211291,0,Yes
"[0.23110781576478132, 0.9729281461096867]",29.42218410391191,1003.1268829305745,7,0.6301618252658868,0.3587421104401869,0,No
"[0.6115333403127966, 0.7912186636359592]",21.185147330356898,1008.4795668300798,6,0.33339732641565345,0.005233727835003754,0,No
"[0.878952415500539, 0.47690947913180304]",22.015866525251592,1004.8038001008748,0,0.685768705052308,0.443325200265437,1,Yes
"[0.7520587642511924, 0.6590960590937934]",28.550218121916178,1035.6343122837884,5,0.754163610612331,0.288985811410129,0,No
"[0.6092639947850813, 0.7929674549806722]",26.83180191399145,1034.5887571778119,6,0.683287956890436,0.4201719718183644,1,Yes
"[0.6368467009495006, 0.7709904535658905]",32.40074011138545,1001.6136156336161,2,0.18957314019169047,0.16350834885639132,0,Yes
"[0.41082713459103154, 0.9117132583678502]",23.049413011413897,1029.5027628199894,0,0.6540145683020452,0.9591848172811035,0,No
"[0.9591338219844808, 0.2829528432891996]",16.07422669661824,1003.0245039922787,2,0.6670351650551801,0.5845405503605642,0,No
"[0.7116249528643176, 0.7025595536755995]",23.85171905017956,1021.7226079874268,8,0.992946800803367,0.7495677370903335,1,Yes
"[0.5846420788628619, 0.8112913407789529]",24.12662903654356,1043.0066215890456,5,0.7532802893328293,0.39929751467909913,1,No
"[0.701938863772051, 0.7122372017287513]",20.00149434115803,1049.334207996552,9,0.3683552232180731,0.07403490703269311,1,Yes
"[0.20275163473740587, 0.9792301949037875]",32.419880899631806,1038.3764931094884,6,0.5726048154387839,0.3402367386861628,1,No
"[0.49631240174197394, 0.8681439972015665]",15.331378922055091,981.8856008506198,7,0.9761724590629158,0.48374932872496346,0,No
"[0.5166085503974205, 0.8562217035653066]",19.770602621857826,1007.8824853895916,0,0.308154671579874,0.18670885637415735,0,Yes
"[0.7372597152871686, 0.6756094376299691]",33.327397260776046,1039.1038053033817,9,0.3394773150165249,0.8426818856611392,1,No
"[0.6927909326652939, 0.7211384912877361]",16.946646639456084,1047.5769350867404,1,0.26179271638345447,0.3466981528219989,1,No
"[0.8868318836009107, 0.46209220966043213]",24.747974542798474,1036.007009293488,7,0.020512117831860577,0.4127081536509398,0,No
"[0.5766466920617526, 0.8169936306570805]",25.596817105163787,1003.706078254682,0,0.40368318623587773,0.023165235824969432,0,Yes
"[0.37653665688405524, 0.9264017195701761]",33.38491259329648,990.1171813266482,4,0.9888905527430866,0.04499181689645204,1,No
"[0.7754981666231562, 0.6313498186933478]",27.198852487607255,993.9334544644764,9,0.3854214088057286,0.8991308576340169,0,Yes
"[0.9155202078365834, 0.4022719839149368]",33.15473970947695,1017.5774321670048,9,0.9586939395477317,0.42231802569636767,0,Yes
"[0.9225644762722776, 0.3858429565515719]",18.757923380205817,982.2141400698114,5,0.5719092327702545,0.7145904659020604,1,No
"[0.3935550242669388, 0.9193010621522469]",31.41044816720821,1035.895708384817,0,0.5882926143199482,0.4766653291974505,0,Yes
"[0.8659884289765627, 0.5000640367779958]",17.539931109560364,986.6508182063857,9,0.4359305650532722,0.4406220685012796,0,Yes
"[0.9683985415295242, 0.24940782819208032]",31.674042486869666,1040.4183900101598,7,0.28718861989060696,0.15094831009478482,0,No
"[0.25202539305776256, 0.9677206214884958]",18.507055496932317,1015.079467505597,9,0.7873226511438451,0.47445908339819853,1,Yes
"[0.27371760294834646, 0.9618101027937953]",22.714055391228523,1044.4338654953372,5,0.931373194795976,0.8659543324478481,0,Yes
"[0.8141707579095557, 0.5806255049211839]",20.5737322042466,1009.3019628171518,3,0.7246808058000721,0.4452661248290345,1,No
"[0.9557519795306794, 0.2941736793514806]",16.040384959587747,1013.3159936888964,3,0.6962524451370802,0.295018713481605,1,Yes
"[0.6065976275487486, 0.79500900513908]",22.1143107629039,1016.2235444190251,3,0.13189998218739485,0.66858209820853,1,No
"[0.6505292953437664, 0.7594811623072311]",18.874796311184674,980.5983057655496,5,0.8280562963829154,0.32292509174292383,1,No
"[0.8631762320013022, 0.5049027554965748]",18.43291411186421,1009.9896410771253,3,0.2420186440817781,0.679250486116561,0,Yes
"[0.30526585356259744, 0.9522671676838905]",22.341565926377434,1020.6524257602073,1,0.8933189889330523,0.6993576138538106,0,Yes
"[0.7564086226677256, 0.6540993774296948]",31.503250335063463,1016.0603437173447,2,0.0876164797972967,0.889171660821845,0,No
"[0.18946386675385726, 0.981887693779017]",26.249265836517168,990.315276661687,3,0.9411003994475373,0.8297685801738732,0,No
"[0.4182118021756174, 0.9083495409373104]",31.419942258755782,1005.2324001597514,4,0.962700423693005,0.029182716430980582,1,No
"[0.8636771758231484, 0.5040453709361394]",21.286747057777806,997.2956375296864,8,0.19358938798896252,0.24845797486764465,0,Yes
"[0.20874922583669092, 0.9779692023333773]",33.811661458537856,1008.0260796909405,8,0.6460590474074671,0.9274898959547391,0,No
"[0.904275283973218, 0.4269498926046894]",23.37851308642655,1038.8459801552144,4,0.21231313376751437,0.6600770157559755,1,No
"[0.4521400791058211, 0.8919469428537673]",25.59321522528762,1025.4494698436938,7,0.6541749209575256,0.25540117701572285,0,No
"[0.3782265629614933, 0.9257130587122208]",16.520192478484464,1041.9867187894197,2,0.40863774213514015,0.3218140380224579,0,No
"[0.7468011071559627, 0.6650474466913081]",25.063028963215466,995.2941260465404,6,0.37119272516661683,0.4480042577282707,0,Yes
"[0.33883871289482054, 0.9408444752687776]",26.12007045779079,995.6201319697958,1,0.6322882249723621,0.19653333326254974,1,Yes
"[0.9324924847707987, 0.3611893767069868]",15.931678767440534,998.4536486387398,2,0.4337220226686729,0.7713271677210184,1,Yes
"[0.47036272427151, 0.8824731767118384]",15.42777952590324,1044.6293869200038,2,0.4054851660088731,0.4447807086752129,1,Yes
"[0.6987671588745188, 0.7153491858375413]",30.046643979226076,998.1308867633493,8,0.18746466550443797,0.18227488232031552,1,Yes
"[0.9977650964933571, 0.06681925036695534]",15.936605457662939,1013.9983914354756,6,0.46648545104295025,0.8487040309674955,1,No
"[0.31674482886259847, 0.9485107871757723]",27.932314798755538,1033.3982274839316,3,0.29640472243246474,0.47997470755741745,1,No
"[0.8750430150260091, 0.48404516509742296]",28.998024243123346,1012.2921876624587,3,0.18532717615925665,0.7102933647518345,0,Yes
"[0.48347695278275393, 0.8753570906366743]",34.159518273464755,1000.801962082071,6,0.7384925366755696,0.8762637143496146,0,No
"[0.5902439770285628, 0.8072249052039372]",31.595786757257535,1028.0205845931926,9,0.8407619590902352,0.3368654906008176,0,No
"[0.8580343283629375, 0.5135923396535066]",17.036084620714394,999.6001956651436,6,0.24076173933107237,0.09233519453920125,0,Yes
"[0.9054759820517511, 0.4243975093322498]",26.186723057208596,1016.4393488946724,0,0.00870938655187481,0.23577678314225503,1,No
"[0.6937947235017362, 0.7201728137337241]",25.528028227061466,1032.9698248547431,7,0.32012954028558405,0.44265279491193243,1,No
"[0.04249125161530825, 0.9990968389181124]",26.977876119280104,1009.1555907680449,5,0.7294511147558637,0.465178733249339,1,No
"[0.22016433751650571, 0.9754627950290663]",20.720502942990002,1044.8990529803277,3,0.7890069226475697,0.9433786944170166,0,Yes
"[0.4776598142096777, 0.8785448775612866]",34.97384110835104,1027.8777910468389,7,0.9109316867025721,0.42629002059987975,0,Yes
"[0.9788505359946892, 0.20457670488818966]",28.343533756545988,1040.4732214366131,4,0.7958147751065512,0.16641148318459653,0,No
"[0.8007745058450298, 0.5989659345811316]",33.37734109592687,996.4223658478876,9,0.5423619994969224,0.385269822326751,1,No
"[0.8963658818588754, 0.4433150187387752]",21.530850635209067,1026.096627941884,8,0.49549063169589214,0.9501300935838574,0,Yes
"[0.15975954339746393, 0.9871559594579946]",19.75102290575115,987.5619927621779,6,0.06558170107932948,0.6682889117925523,0,No
"[0.81217174884537, 0.5834184179278652]",15.294528080420557,990.1705180753672,3,0.2734695371185417,0.5610989656059131,0,Yes
"[0.9557007352139525, 0.2943401174007899]",23.113109607214753,1010.3991933740175,5,0.29521057100574133,0.15679317802508075,1,No
"[0.7318972036793474, 0.6814150594508106]",17.434203333924987,1004.857917898775,7,0.15516795605621314,0.8150081144250316,1,No
"[0.41990628554413084, 0.9075674693159351]",33.14111614385363,1002.1741181030567,6,0.07897062964715651,0.20453010346268974,1,Yes
"[0.38124332763135577, 0.9244747293120407]",15.456413514575774,1049.815479996622,3,0.41893386340355787,0.3236650046517844,1,Yes
"[0.9763499854359844, 0.2161959896463233]",28.4969647516599,990.5602829080847,7,0.8110651272318536,0.6814285037163581,0,Yes
"[0.9717452699892093, 0.2360320534452867]",20.9739366666394,999.2167787838099,7,0.1868441484105866,0.7885888704185985,1,No
"[0.9434423233008079, 0.3315366987299805]",17.681822875552673,1041.1832025349572,2,0.09598970565600407,0.17106558798145088,1,Yes
"[0.6589225742885472, 0.7522107690620722]",30.604994384120292,1012.2248392534673,9,0.43977995421872973,0.6552703218162322,0,Yes
"[0.03712433760690048, 0.9993106541797946]",29.158128305641792,1049.496760961197,8,0.1979030559085756,0.49210483528119486,0,Yes
"[0.949413309909588, 0.3140292454000429]",30.23514832887723,980.3147955191985,9,0.6107493381525434,0.39794747451552326,1,Yes
"[0.8032169341702493, 0.5956866262240116]",23.889078521424857,985.8458813264322,8,0.6736489301806176,0.286468665765226,1,Yes
"[0.9541289714732967, 0.2993959014337187]",28.593688541761274,981.0707591210836,3,0.9872201899855874,0.2713717602240798,0,Yes
"[0.37596998594603753, 0.9266318414924755]",20.41785766642775,987.6745363780345,8,0.5072630152936324,0.5584701091797952,0,No
"[0.47397818931206726, 0.8805365841669806]",28.83241666545873,991.034764420357,7,0.8526811826984549,0.601193054008375,0,No
"[0.112167796720046, 0.9936892800966358]",34.88676439717661,1035.178509256802,8,0.6387776072365995,0.2551657225096796,0,No
"[0.8692807628165439, 0.4943186779771606]",27.797679153419654,986.1515490069221,4,0.750508570428844,0.7372223875100203,0,Yes
"[0.930007273148218, 0.3675411159195879]",34.71458289264844,1009.048297974886,0,0.9260698576855474,0.7137089158639331,1,Yes
"[0.7047217193120072, 0.7094838252771719]",26.444558561684232,1026.0659704452485,7,0.549743520415614,0.5612432453561901,1,No
"[0.4487980988263226, 0.8936331834090979]",29.526642804773466,1029.2348474263345,9,0.5730136435104288,0.8511629087789992,0,No
"[0.07668777583401273, 0.9970551564670995]",21.77422004065602,1023.124816841942,6,0.9170892586397542,0.4276448647163986,1,No
"[0.5037076324417274, 0.8638741928197357]",16.297644731046937,1025.2594446800417,2,0.10374616415575866,0.463450386572716,1,No
"[0.0008806354838307542, 0.9999996122404972]",33.34712378218467,989.8193302331775,1,0.5937754548530735,0.17752451355989196,0,No
"[0.7876416621000254, 0.6161335992496348]",17.03659697587141,1025.9077212521634,0,0.22701630986996757,0.2552377870013154,1,Yes
"[0.14352217749072257, 0.9896471010255734]",28.167999676472064,1018.8318741908868,6,0.6115199555799624,0.7035693279030557,0,Yes
