Comment,Anonymized Author,Published At,Likes,Reply Count
Its been 6 years.🖤 Let's see who is still listening these masterpiece.,6fe0f1ade0e3b27fb560c0055e9cb635,2023-11-17T08:32:15Z,1,0
The best 👍💯👍💯👍💯👍💯,6ce3c24e0d382430494593a19a5527a4,2023-11-17T08:07:14Z,1,0
Who are listening in.2023😅😅😊 afterv 6y like,61f6abc7009fce62a7f0e04e4b962b90,2023-11-17T07:23:06Z,2,0
Who is Listening  This Masterpiece Awesome Song In 2023  .....Put Your Handsup ✋☺  ♥ ♥ ♥,8bcf86afd4267d193c02fde9e4b3e082,2023-11-17T06:59:35Z,2,0
my favourite song ❤❤❤❤❤❤❤,cbcafd8fd68920a5c04fd7eaab95372b,2023-11-17T06:32:56Z,1,0
it ain't no way getting old 2023✅ like,4643a95f639d897d632b7f32c02bbd20,2023-11-17T06:20:16Z,1,0
Big fan form Bangladesh 💯,651e97757b2cecb790973e5424fed698,2023-11-17T05:36:49Z,3,0
2023 still this song is lite,152a7fadb938ee343e9c9f6619d74111,2023-11-17T05:15:12Z,2,0
Legen❤,5dc3d37b4f559cbfd496f30bd245c7c8,2023-11-17T04:42:18Z,1,0
I just wish the radios would add these back,575c034860ddd8c044d4e66b4192ccc6,2023-11-17T04:16:27Z,2,0
cool hehe,e88a876691aee01118f6f5cd47ca968b,2023-11-17T03:47:02Z,1,0
Worst song in a dance but its good,8c3cadf7b5d6053a7d1f2681c12c239d,2023-11-17T03:09:38Z,1,0
Wowពិរោះណាស់ ❤ 🇰🇭,3b5376e480ec6f423e4980d556c846b5,2023-11-17T02:08:31Z,1,0
This Is my favorite song 😻💗.,c383467055a7d0169ccfcbd8885f3f3c,2023-11-17T01:55:12Z,1,0
2023 and im finding myself listening to this song college years 😂,063ea95f7d79eae1cf2c5d644bc33b3d,2023-11-17T01:08:02Z,1,0
Im from Bangladeshi All Bangladeshi like please ❤,7101f5d6dbf99676a3e26c5fe92756a3,2023-11-17T00:40:13Z,2,0
Right now 11/16/23 I’m listening to this,9efa736a17260148ef625ab38e123736,2023-11-16T23:58:14Z,2,0
Best song❤❤❤,92416e9d485b0c12d3923396a4b3d0e5,2023-11-16T23:54:42Z,2,0
This song is such a masterpiece it has over 6.1B Views,f39ca9bd4008b44ebb79f27e52cd024e,2023-11-16T23:42:27Z,1,0
Nov 17 2023 like,da2d39028f28d0bf1db411ec30ac9cee,2023-11-16T23:35:35Z,4,0
THAT Lady SOoO WoW when she KICK OUT all BAD cancers from all universe he-he-he the ending story of thiz MV sooooo awesooome 😎💯👍 btw Thx youuuuuu For This song Ed Sheeran 😎💯👍,cca0ccda37de272f326877d5e73de8b9,2023-11-16T21:59:22Z,2,0
❤️❤️,5a1bc24281f3de79c1c8b7559df16052,2023-11-16T21:21:36Z,1,0
O wow he really did change ...😢,0ab5572ae18dc3c48ead7c7ca43f992c,2023-11-16T21:04:51Z,1,0
"It's been a long time since I last heard it, almost 3 years ago",5e26d7bae57324154d05bdd6937fcb19,2023-11-16T20:04:22Z,1,0
uuuuuuu recordar es volver a vivir,897de4682972741e4e4aa45a1b16509c,2023-11-16T19:24:02Z,3,0
Я уступаю дорогу.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T19:06:57Z,0,0
❤,f961d03ff256ed85cdd06b5a8ef074fc,2023-11-16T19:04:03Z,1,0
"Если вы во мне сомневаетесь , значит есть лучше.  Вы сейчас это дали понять.",d8a42510945e3413e3eda4df006b90f8,2023-11-16T19:02:48Z,1,0
Если есть кипчак лучше меня тогда к вам вопросов нет от моего лица.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T18:59:57Z,0,0
Если есть кто  лучший более  кипчак . Тогда  притензий к вам нету.  В этом случае отьебитесь от меня.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T18:58:31Z,0,0
Вы плюнули в лицо потомку кипчаков.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T18:56:06Z,0,0
I so this song when i was in  4 grade,b19c82a3cb4c8ddc6677592539407687,2023-11-16T18:55:44Z,0,0
Ищите другого дурака из Казахстана или Франции.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T18:54:14Z,0,0
Запомните  что я писал. На меня не надейтесь.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T18:53:05Z,0,0
No manche y después de ayudarlo en pelear Ai mismo lo deja botado la novia jejeje se pasa 😅,6f5069b6a9bb8dd49de2dba0af655557,2023-11-16T18:47:54Z,0,0
❤🎉❤🎉❤🎉❤🎉❤❤🎉❤🎉❤,985d6891c6f64639f83b713b6fe3a8aa,2023-11-16T18:36:59Z,0,0
Если вы себя считаете кипчаками . То вы позорите предков.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T18:26:19Z,0,0
В течении полу часа это будет известно.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T18:24:00Z,0,0
Через сколько первый появиться у меня?  И через сколько остальные будут?,d8a42510945e3413e3eda4df006b90f8,2023-11-16T18:23:22Z,0,0
"Билеты для себя выбить 30 минут делов.  Каждый из вас имеет такую возможность.  Значить вы  в течении полу часа  будете знать через сколько вы будете у меня. Некоторые из вас позже подтянуться .  Но в течении полу часа каждый из вас будет знать , через сколько окажутся у меня.",d8a42510945e3413e3eda4df006b90f8,2023-11-16T18:18:29Z,0,0
The only bad thing about this song is that it ends,1e3723001ebaab7ddde5db48ffce185b,2023-11-16T18:18:14Z,1,0
Anyone from India 🇮🇳,817f31002dc47985b53d5d160f259fdd,2023-11-16T18:09:40Z,1,0
How many are lisiting this song 🎵 nov 16 nyt time,521d2084997f9f951cab1d0d64df8a28,2023-11-16T18:09:37Z,0,0
Давайте сделаем так. Это будет справедливо. Вы первыми самолётами прилетите ко мне. И сейчас напишите когда будете у меня . Для вас это не проблема. Это будет честно в отношении вас.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T18:06:58Z,0,0
"""Its not a song its a legend""",46c561cb002e75e832a99627871d8187,2023-11-16T18:02:34Z,2,1
"Вы все прекрасно понимаете , просто себя оправдываете.",d8a42510945e3413e3eda4df006b90f8,2023-11-16T18:02:04Z,0,0
Чё боитесь?,d8a42510945e3413e3eda4df006b90f8,2023-11-16T17:58:29Z,0,0
Yeah yeah even after 6 years this song feels like listening for the first time....just gives me goosebumps everytime i hear it...,267d609c8c5849a50ba61c945f9418f2,2023-11-16T17:52:33Z,1,0
Вы сами это делаете.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T17:52:23Z,0,0
Хуй с вами играем дальше.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T17:51:26Z,0,0
Не ищите наказания для себя сегодня. Вас накажут в жесточайшей форме в очень далёком будущем.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T17:46:27Z,0,0
Буду с вами честен. На меня ставку не делайте. Но я скажу. В очень далёком будущем с вас спросят в очень жесточяйшем способе.  Даже не надейтесь на наказание сегодня.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T17:40:44Z,0,0
https://youtu.be/mEfnx8T54Vo?si=CS7dsNebdhgR6z9p,6df139cef97d0339bfcc4e03cbd0e9e1,2023-11-16T17:38:58Z,0,0
2024 here❣️,a6f647b4239531eb7df544ea60c84057,2023-11-16T17:32:09Z,0,0
И смысл моих слов вы понимать не захотите.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T17:28:22Z,0,0
Сейчас вы мне в лицо плюнули.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T17:27:25Z,0,0
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,f82d249f5305ad66995a2c88da5543f8,2023-11-16T17:26:00Z,0,0
00:54,204f86c9ffb5e65c1b6cab52833e8f78,2023-11-16T17:25:35Z,0,0
"only 2 billion people in the world, dont have listen to this perfect song.",89328b6b98446a8614cacd9dd4c205eb,2023-11-16T17:16:40Z,0,0
Тот человек который мимо прошел это из моих родственников?!!!!!!!  Надеюсь вы не ублюдки конченые .,d8a42510945e3413e3eda4df006b90f8,2023-11-16T17:11:54Z,0,0
"2017:here for listening
2023:here for seeing views",27c88323a0b5ed63e9f0be4a15faf2f4,2023-11-16T17:07:18Z,1,0
gratesong!!,d15b0b09f728511d8f82d20c354cf233,2023-11-16T16:56:13Z,0,0
"Вы знаете ,что со мной нужно быть честными.",d8a42510945e3413e3eda4df006b90f8,2023-11-16T16:50:43Z,0,0
The beat drops harder than my mom's slippers. I swear it's the best beat I have heard so far. And as for the lyrics... Ed managed to explain his love in a seductive but cool and wholesome way. Just amazing. Have been hearing this song since it first came out.,eda25a126bd69d4a0ffc9c36ea4c78f9,2023-11-16T16:48:41Z,28,0
И не думайте что вы меня на это подталкнули.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T16:44:59Z,0,0
Я не манипулирую вами и не играю. Это личное.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T16:43:44Z,0,0
Не вините себя . Вы не причем.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T16:40:39Z,0,0
Я НЕ ИГРАЮ.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T16:37:58Z,0,0
Я не играю.  Не трогайте никого из тех про кого я писал. Я не играю.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T16:36:50Z,0,0
"Но спарринг будет , хоть к уразалиным и спйфулиным не относиться. СПАРИНГ БУДЕТ.",d8a42510945e3413e3eda4df006b90f8,2023-11-16T16:30:15Z,0,0
"По поводу уразалиных. Я не тороплюсь. Я понимаю ,что есть люди такие же как я (которые позже подкатят). И они тоже захотят свою лепту внести.",d8a42510945e3413e3eda4df006b90f8,2023-11-16T16:28:01Z,0,0
It's 16th November 2023 let's see how many are watching this masterpiece,75b0987f5b4f0e92398abbafba5c380f,2023-11-16T16:12:14Z,3,0
Я не играю. Я говорю  выйду на спарринг без перчаток и защиты.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T15:59:20Z,0,0
"УразаЛИН это слишком глобально .  А с кем на спарринг выйду это личное.  УразаЛИН тоже личное , но по мимо личного там глобальные вещи.",d8a42510945e3413e3eda4df006b90f8,2023-11-16T15:51:48Z,0,0
Есть момент. Я с одним на спарринг выйду.  Это один из тех про которых писал.  А писал много про кого.  Это не уразалин. У уразалина уже учесть есть . Это не уразалин.  По поводу уразалина я видел ваше видео. Его ждёт таже участь.Спаринг у меня будет с другим.,d8a42510945e3413e3eda4df006b90f8,2023-11-16T15:44:30Z,0,0
https://youtu.be/--Avm0O90yw,b384d9282f093e70bd49e4d558327aca,2023-11-16T15:36:56Z,1,0
https://youtu.be/--Avm0O90yw,b384d9282f093e70bd49e4d558327aca,2023-11-16T15:36:15Z,1,0
L'est go,2702aa2e14e40513edf9f7c06acf2e57,2023-11-16T15:34:14Z,0,0
Eu era feliz demais nesse tempo,c6da248d8d43c8ef55c5528b1aa4aadf,2023-11-16T15:26:05Z,0,0
Shape of you i love this muisic,10ad2f99387b2b8435c69209e53b448f,2023-11-16T15:25:11Z,0,0
6 years later and it still brings so many memories back to me. Miss those times,c5d00c43becd46d7ee8ee16c0f4c96b2,2023-11-16T15:16:17Z,9,0
November 2023❤️,de26bd19fedbe5edac8b89dfdbda4f77,2023-11-16T15:04:54Z,0,0
"Who is listening on this date?? 
Masterpiece",4c34526f6b4a5f129825e2f728cc9b19,2023-11-16T14:51:30Z,1,0
✨✨✨love the song,5bd208eb61b7d679fe3688a615d2c23b,2023-11-16T14:44:53Z,0,0
2023 anyone ?,c69ca334576995516324d5de8b5e19b8,2023-11-16T14:39:21Z,1,0
🗣️🙌,89325f26204472f6971e6905b42b775a,2023-11-16T14:28:43Z,0,0
❤❤Still Hit  Nov 2023 ♡♡♡♡2024❤❤,02e1f6aa566ff4c082b08a06aa920172,2023-11-16T14:27:04Z,0,0
its good 😊😀,6172a60eae162980f93719296e1c4fcb,2023-11-16T14:09:17Z,0,0
I still love this,1d451096d508156ab4742c19fc385954,2023-11-16T13:47:16Z,1,0
Any one from Pakistan ❤,569d8e8a2bbf69b74e06998accb3e01a,2023-11-16T13:21:13Z,0,0
49/1500 nostalgia unlock,4e82f3db494daf0b1616ab23c463e62c,2023-11-16T13:17:10Z,0,0
Ah... I still love this,38239a43112ee8f794bfe568075304df,2023-11-16T13:08:06Z,0,0
El mejor puede que temaso,508ebe5b4ac08e2eb30f17d869b5222d,2023-11-16T13:04:47Z,0,0
Idk i really really really LOVE When THAT Lady KICK all BAD cancers a whole universe he-he-he Thx Youuuuuu Ed Sheerun This song always be my fav song to bright my Day 😎💯👍,ac2a479703599174cf65fd79f5eaf41d,2023-11-16T13:02:49Z,1,0
17 November 2023  seeing legends,760b41168c5997c969a8c55c6f2e6ea2,2023-11-16T13:01:59Z,0,0
https://www.youtube.com/@didierprzedzik7628,3f1dea2d61b164c105b7d61cca6b9af0,2023-11-16T13:00:22Z,0,0
hjhzjxgsjsvsljbm,c2ae3c3e0a0aecb94b1591cbeff7e847,2023-11-16T12:43:30Z,0,0
jjsbdldbmdsj smsgssm ASLB,c2ae3c3e0a0aecb94b1591cbeff7e847,2023-11-16T12:42:56Z,0,0
Today is 11/16 2023,37aaa6e81a5dd48c87d3915c8f1c7f6a,2023-11-16T12:41:37Z,0,0
Only Ed Sheeran can have his hair be photoshopped on the ground and everyone would think it’s autumn leaves on the floor,d813080fadc6a7f267cf72425c2141bf,2023-11-16T12:32:40Z,1,0
❤❤,31c0ace3ee02a8ae3f063b24dd30153c,2023-11-16T12:32:19Z,1,0
good🥰🥰,cf9f3cd072b9597a3a194afef812c77f,2023-11-16T12:12:02Z,7,0
Let's see how much people are listening to this message in 2023 16 November until 2024 January 1,2be5186ab982eee4df28143bdff75134,2023-11-16T12:08:50Z,2,0
Today Is 2023 16 November,2be5186ab982eee4df28143bdff75134,2023-11-16T12:07:00Z,1,0
This song is a masterpiece ❤,1da596517ff4dfb985d30ea353084020,2023-11-16T12:00:59Z,4,0
"Bro 6,1 billion views HOW",0d265925815a00be59b00d36553efcb5,2023-11-16T11:58:45Z,0,0
I am still watch ❤ correct timing 16 nov 2023,6d78f2124522506f53896889873c8d64,2023-11-16T11:44:15Z,0,0
I love this song very very much 💗,c419aadce7f6dcde0279c489fa3331bd,2023-11-16T11:23:47Z,10,2
"This also my mothers favourite song in her childhood❤❤. She still loves it ❤❤







Edit:Now she says she dos'nt😂😂",94616778043045c3fd262370e339a364,2023-11-16T09:07:46Z,3,0
"November 19,  2023 . Let's see how many music lovers are watching this song today❤❤😊",e4912b07cf87cff49e0a63de4e3952de,2023-11-16T07:42:37Z,0,0
Best song ever,e9e5312f746135138991602c5dc100c6,2023-11-16T07:35:54Z,0,0
"Again, this is my number 1 favorite song, even though in 2024 this song will be the best",05ebba0c1589e596626a548871ae15c5,2023-11-16T05:23:22Z,1,0
"4:04pm (GMT+11)
16/11/2023
This video has 6,133,959,381 views with 32,244,087 likes and 1,580,787 dislikes.
There are also 53.8m subscribers and 1,144,877 comments.",ffb4329fd0986665c3e3ea7c814ec3db,2023-11-16T05:07:03Z,1,0
Anyone in 2024?,7fed28106d044a76219ce4c233ecc343,2023-11-16T04:45:55Z,2,1
too good,be5e2bec2ec2ae1751cbf9fe058a9ef1,2023-11-16T04:19:47Z,1,0
Hmmm nice! What a refreshing song 😍,d1d413b1ec9f94083d1add2a71020eb0,2023-11-16T04:11:14Z,1,0
“Thursday 16 November 2023 Let's see how many legends are listening to this masterpiece. By far one of the most popular songs ever even after 6 years.”,45abfedb9bfaedd9770b61bd173e2e5a,2023-11-16T03:19:46Z,0,0
Anyone 2023 ??,c8bd3cb177c70c01124bd29ad4dbe328,2023-11-16T03:10:14Z,1,0
Só vindo aqui matar a saudade de 2017 😞,6144035cd98cb04e2ed664f962f2067f,2023-11-16T01:38:56Z,0,0
"happy songs , i want to gooover this wants, what i can spesk onder...",6493c48becb03cf59668eca5aceedccd,2023-11-16T01:23:48Z,0,0
https://youtu.be/gRcaJaYTHIo?si=ilttQ6CHG4CpeWqQ,94f6d4dd1fc82f75bb0a58e0e4a1b99f,2023-11-15T23:36:44Z,1,0
"Ed Sheeran is surely one of the best music writers of all time, and the voice ❤❤❤❤.
Check out my cover on my youtube channel.",9f95064380dfe1bdf70dc5751cb7a612,2023-11-15T22:29:04Z,1,0
"I love this song! It's awesome ❤🇱🇰
2023.11.16🎵🎶💆",716395707b969cb981979f4c9258d99a,2023-11-15T22:14:39Z,0,0
That Lady ending story of This MV Sooo awesome 😎👍 kick all bad cancer a whole universe PLz Thx youuuuuu 👽👍,f4be7e2267d3e96f58cdd44268f51c2c,2023-11-15T21:02:15Z,1,0
Bro el cantante lo escuche gracias a un amigo que lamentablemente fue secuestrado esta musica era su favorita,df550daf8a709b871b7693eb76885096,2023-11-15T20:58:15Z,0,0
la mia infanzia❤,80ced54b10aa2bcef50aeec2f7e6b735,2023-11-15T20:55:35Z,0,0
6 years later this hits different 🥺🥺🥺,4b0fb84f004466b0d2b0b24c60b4e4f3,2023-11-15T20:24:40Z,1,0
Yes good ❤ 😊,bf604d2a1cef6b7fb70bea08c43152df,2023-11-15T20:20:32Z,0,0
Today 1 dec 2023 🎉😅😢,8010103f41b79ba6fab938ce2804bf91,2023-11-15T20:11:21Z,0,0
6.1b!!,df01b1868f2d8f8f3452b2cda2fcb6e0,2023-11-15T19:41:33Z,0,0
Here the people that they LOVE this song❤👇,e3bccb894b53360e8736ec0d0856e822,2023-11-15T19:27:43Z,1,0
Today is 16 nov lets see how much legends are whaching this masterpiece ❤,f4c51b8f783fdb0693f213129deda0d7,2023-11-15T19:25:43Z,1,0
11/15/23,32b5a502d7f6ee90342dabc97f9c2f72,2023-11-15T19:19:10Z,1,0
❤,efe08aa79d983f63987b76282b826082,2023-11-15T18:47:20Z,2,0
Any bangladeshi in 2023?,6853f30ad2bebafc8d77d7be523b1bb8,2023-11-15T18:33:45Z,2,0
*I wish we could go back to those years*,6692744fe5620f5a0a64e093406030f1,2023-11-15T18:06:22Z,1,0
2017 people stand up!,9892b9093e0a2a8183a3b81e45f272f9,2023-11-15T17:55:44Z,1,0
Im leaving my footprint to the most viewed song video in youtube.,01417f7e72484eb1c65abda580708329,2023-11-15T17:42:47Z,1,0
November 16 2023 lets see how many legends see this song and i soon this song will be 7 years old,06911e85c6795f1a20a3ab0cb6c098e4,2023-11-15T17:11:11Z,2,1
namo pundarika sutra svahanamoSuvarṇaprabhāsottamasūtrendrarājaḥ svaha namo Caturmahārājakayikas om a hum om a vam ram ham kham om alolik svaha om gagana sambhava vajra hoh om trum svaha Taiwan Love & Peace,f84a20ad5ca06781461e174ee797c669,2023-11-15T17:06:59Z,0,0
"Feels like just yesterday when this amazing song dropped. Hard to believe it's been six years already. Anyways, I am here again to enjoy it.😂❤️",c269e31b921c6a7e9dbec9ae63398405,2023-11-15T16:49:48Z,0,0
