_id,CT_ID,Collection,Coilection_ID,Subgenus,Species,Year,Month,Collecting_date,Country,Location,Latitude,Longitude,Elevation_minimum,Elevation_maximum,Collector,Caste
733,CT#733,ACMU,NA,Alpigenobombus,Bombus breviceps,2001,Jul,22/7/2001,Thailand,NA,NA,NA,NA,NA,Kulsuda,Worker
734,CT#734,ACMU,NA,Alpigenobombus,Bombus breviceps,2002,Sep,22/9/2002,Thailand,Chiang Mai University,18.81,98.95,NA,NA,Yutthana,Worker
735,CT#735,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2005,Aug,31/8/2005,Thailand,NA,18.74,98.96,NA,NA,Chonticha,Worker
736,CT#736,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2002,Sep,21/9/2002,Thailand,NA,18.74,98.96,NA,NA,Narachon,Worker
737,CT#737,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,1998,Jul,10/7/1998,Thailand,Chiang Mai University,18.81,98.95,NA,NA,mutita,Worker
738,CT#738,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,1978,Sep,12/9/1978,Thailand,Mae Sa,18.9,98.87,NA,NA,Pranom,Worker
739,CT#739,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2002,Aug,2/8/2002,Thailand,NA,18.74,98.96,NA,NA,Satit,Worker
740,CT#740,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2003,Jan,31/1/2003,Thailand,NA,18.75,99.17,NA,NA,Sarinda,Worker
741,CT#741,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,1984,Aug,31/8/1984,Thailand,Chiang Mai University,18.81,98.95,NA,NA,Smith,Worker
742,CT#742,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,1984,Jul,29/7/1984,Thailand,Chiang Mai University,18.8,98.95,NA,NA,Sittichai,Worker
743,CT#743,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,1984,Sep,2/9/1984,Thailand,Chiang Mai University,18.81,98.95,NA,NA,Suttheewan,Worker
744,CT#744,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2002,Aug,10/8/2002,Thailand,Chiang Mai University,18.81,98.95,NA,NA,Nopphapadol,Worker
745,CT#745,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,NA,May,16-May,Thailand,Chiang Mai University,18.81,98.95,NA,NA,Orasa,Queen
746,CT#746,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2002,Sep,9/9/2002,Thailand,NA,18.81,98.95,NA,NA,Jessada,Worker
747,CT#747,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2002,Sep,16/9/2002,Thailand,Chiang Mai University,18.81,98.95,NA,NA,Ratchaya,Worker
748,CT#748,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,1992,Jul,5/7/1992,Thailand,Chiang Mai University,18.81,98.95,NA,NA,Supinda,Queen
749,CT#749,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2002,Jan,20/1/2002,Thailand,NA,19.73,99.14,NA,NA,Piyawan,Worker
750,CT#750,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2006,Sep,10/9/2006,Thailand,NA,18.81,98.95,NA,NA,Danai,Worker
751,CT#751,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2003,Sep,26/9/2003,Thailand,Wat Pha Lat,18.8,98.93,NA,NA,AungArt,Worker
752,CT#752,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,1965,Jul,25/7/1965,Thailand,NA,18.81,98.95,NA,NA,Onporn,Worker
753,CT#753,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2006,Jan,2/1/2006,Thailand,NA,18.94,98.62,NA,NA,Neungruthai,Worker
754,CT#754,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2006,Jul,11/7/2006,Thailand,NA,18.93,98.88,NA,NA,Theerapong,Worker
755,CT#755,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2006,Aug,8/8/2006,Thailand,NA,NA,NA,NA,NA,NA,Worker
756,CT#756,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,1995,Dec,8/12/1995,Thailand,Chiang Mai University,18.81,98.95,NA,NA,Wasan,Queen
757,CT#757,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2004,Dec,7/12/2004,Thailand,NA,18.63,98.9,NA,NA,Paweena,Worker
758,CT#758,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2002,Jan,10/1/2002,Thailand,Doi Inthanon,18.59,98.49,NA,NA,Sak,Queen
759,CT#759,ACMU,NA,Orientalibombus,Bombus haemorrhoidalis,2004,Jan,14/1/2004,Thailand,Doi Inthanon,18.59,98.49,NA,NA,Paweena,Queen
760,CT#760,ACMU,NA,Megabombus,Bombus montivagus,2002,Aug,14/8/2002,Thailand,Wat Pha Lat,18.8,98.93,NA,NA,Watchrawalee,Worker
761,CT#761,ACMU,NA,Megabombus,Bombus montivagus,2002,Jul,2/7/2002,Thailand,Mae Jo,18.9,99.01,NA,NA,NA,Worker
762,CT#762,ACMU,NA,Megabombus,Bombus montivagus,2002,Aug,29/8/2002,Thailand,NA,18.74,98.96,NA,NA,Chopet,Worker
763,CT#763,ACMU,NA,Megabombus,Bombus montivagus,1981,Sep,14/9/1981,Thailand,Khun Chang Khian,18.83874608,98.896522,NA,NA,Prapaporn,Worker
764,CT#764,ACMU,NA,Melanobombus,Bombus eximius,1993,May,1/5/1993,Thailand,Doi Inthanon,18.59,98.49,NA,NA,NA,Queen
765,CT#765,ACMU,NA,Melanobombus,Bombus eximius,2005,Jun,20/6/2005,Thailand,NA,19.91,99.83,NA,NA,Kwanruen,Worker
766,CT#766,ACMU,NA,Melanobombus,Bombus eximius,2002,Dec,29/12/2002,Thailand,NA,15.38,100.02,NA,NA,Chittrawadee,Worker
767,CT#767,ACMU,NA,Melanobombus,Bombus eximius,2002,Oct,10/10/2002,Thailand,NA,19.91,99.83,NA,NA,lanthom,Male
768,CT#768,ACMU,NA,Melanobombus,Bombus eximius,2003,Jan,9/1/2003,Thailand,NA,18.94,98.62,NA,NA,NA,Male
769,CT#769,ACMU,NA,Melanobombus,Bombus eximius,2002,Oct,14/10/2002,Thailand,NA,18.81,98.95,NA,NA,Natthapong,Male
770,CT#770,ACMU,NA,Melanobombus,Bombus eximius,2005,Jul,28/7/2005,Thailand,NA,18.83874608,98.896522,NA,NA,Waralak,Worker
771,CT#771,ACMU,NA,Melanobombus,Bombus eximius,2003,Jan,12/1/2003,Thailand,Chiang Mai University,18.81,98.95,NA,NA,Thanakit,Male
772,CT#772,ACMU,NA,Melanobombus,Bombus eximius,2005,Aug,17/8/2005,Thailand,Wat Pha Lat,18.8,98.93,NA,NA,Munrapat,Male
773,CT#773,ACMU,NA,Pyrobombus,Bombus flavescens,2003,Jan,13/1/2003,Thailand,Khun Chang Khian,18.83874608,98.896522,NA,NA,Siriwan,Worker
774,CT#774,ACMU,NA,Pyrobombus,Bombus flavescens,2003,Jan,19/1/2003,Thailand,Chiang Mai University,18.8,98.95,NA,NA,Chaicharn,Worker
775,CT#775,ACMU,NA,Pyrobombus,Bombus flavescens,2003,Feb,12/2/2003,Thailand,Chiang Mai University,18.8,98.95,NA,NA,kornkrit,Worker
776,CT#776,ACMU,NA,Pyrobombus,Bombus flavescens,2002,Oct,17/10/2002,Thailand,NA,19.89,99.16,NA,NA,Wannaporn,Worker
777,CT#777,ACMU,NA,Pyrobombus,Bombus flavescens,2002,Dec,15/12/2002,Thailand,NA,18.63,98.9,NA,NA,Sureerat,Worker
778,CT#778,ACMU,NA,Pyrobombus,Bombus flavescens,2002,Oct,9/10/2002,Thailand,NA,18.74,98.96,NA,NA,Nitisak,Worker
779,CT#779,ACMU,NA,Pyrobombus,Bombus flavescens,2002,Nov,6/11/2002,Thailand,NA,18.74,98.96,NA,NA,Poramin,Worker
780,CT#780,ACMU,NA,Pyrobombus,Bombus flavescens,2002,Dec,10/12/2002,Thailand,Doi Ang Khang,19.90635983,99.04013883,NA,NA,Wichcha,Worker
781,CT#781,ACMU,NA,Pyrobombus,Bombus flavescens,2002,Oct,19/10/2002,Thailand,Chiang Mai University,18.8,98.95,NA,NA,Tippayawan,Male
782,CT#782,ACMU,NA,Pyrobombus,Bombus flavescens,2003,Jan,18/1/2003,Thailand,NA,18.74,98.96,NA,NA,Panee,Male
783,CT#783,ACMU,NA,Pyrobombus,Bombus flavescens,2003,Nov,28/11/2003,Thailand,NA,18.8,98.95,NA,NA,Chakrapan,Male
784,CT#784,ACMU,NA,Pyrobombus,Bombus flavescens,2002,Dec,19/12/2002,Thailand,Mea Jo,18.9,99.01,NA,NA,Natthida,Male
785,CT#785,ACMU,NA,Pyrobombus,Bombus flavescens,2003,Jan,25/1/2003,Thailand,Wat Pha lat,18.8,98.93,NA,NA,Apilak,Male
786,CT#786,ACMU,NA,Pyrobombus,Bombus flavescens,2002,Dec,15/12/2002,Thailand,NA,18.57,99.01,NA,NA,Jirapong,Male
787,CT#787,ACMU,NA,Megabombus,Bombus montivagus,2018,Oct,10/10/2018,Thailand,NA,19.36,98.44,NA,NA,Suttiprapan P. & Phunoot P.,Worker
788,CT#788,ACMU,NA,Alpigenobombus,Bombus breviceps,2018,Oct,10/10/2018,Thailand,NA,19.36,98.44,NA,NA,Suttiprapan P. & Phunoot P.,Worker
789,CT#789,ACMU,NA,Alpigenobombus,Bombus breviceps,2018,Oct,10/10/2018,Thailand,NA,19.36,98.44,NA,NA,Suttiprapan P. & Phunoot P.,Worker
790,CT#790,MJUMZ,NA,Alpigenobombus,Bombus breviceps,2012,May,19/5/2012,Thailand,NA,NA,NA,NA,NA,Chamaiporn Praprutdee,Worker
791,CT#791,MJUMZ,NA,Megabombus,Bombus montivagus,2012,Jul,25/7/2012,Thailand,Mae Jo University,18.9,99.01,NA,NA,NA,Worker
792,CT#792,MJUMZ,NA,Orientalibombus,Bombus haemorrhoidalis,1983,Sep,3/9/1983,Thailand,Tan Phra,18.94,99.07,NA,NA,Satit,Worker
793,CT#793,MJUMZ,NA,Orientalibombus,Bombus haemorrhoidalis,2002,Jul,27/7/2002,Thailand,Doi Chiang Dao,19.4,98.88,NA,NA,Manop Yammak,Worker
794,CT#794,MJUMZ,NA,Pyrobombus,Bombus flavescens,2002,Aug,9/8/2002,Thailand,Mae Jo,18.9,99.01,NA,NA,Naina Sansuk,Worker
795,CT#795,MJUMZ,NA,Pyrobombus,Bombus flavescens,NA,NA,NA,Thailand,Mae Jo,18.92,99.03,NA,NA,Patharapol Yamasak,Worker
796,CT#796,MJUMZ,NA,Melanobombus,Bombus eximius,2002,Jul,14/7/2002,Thailand,NA,18.99,99.01,NA,NA,Jantarong,Worker
797,CT#797,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Sep,12/9/2012,Thailand,Mae Jo,18.9,99.01,NA,NA,Warunyupa,Worker
798,CT#798,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Jul,3/7/2012,Thailand,Baan Pha Kam,18.91,99,NA,NA,Suwimon,Worker
799,CT#799,MJUMZ,NA,Melanobombus,Bombus eximius,2003,Jul,12/7/2003,Thailand,Ang Kep Nam Huai Cho,18.94,99.06,NA,NA,Siwaporn,Worker
800,CT#800,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Aug,6/8/2012,Thailand,Mae Jo,18.9,99.01,NA,NA,Thongrob Tasiti,Worker
801,CT#801,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Jun,25/6/2012,Thailand,Ban Huay Wok,18.37,98.2,NA,NA,Suppawich Thanomuraphee,Worker
802,CT#802,MJUMZ,NA,Melanobombus,Bombus eximius,NA,NA,NA,Thailand,Mae Jo,18.9,99.01,NA,NA,NA,Worker
803,CT#803,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Aug,20/8/2012,Thailand,NA,19.21,98.88,NA,NA,Panarawat Rakpol,Worker
804,CT#804,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Sep,10/9/2012,Thailand,NA,18.9,99.01,NA,NA,Sakwicha Kawee,Worker
805,CT#805,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Aug,12/8/2012,Thailand,Ang Khang ,19.91009883,109.6039722,NA,NA,Ratinun Keawbia,Worker
806,CT#806,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Jul,5/7/2012,Thailand,Maejo University,18.9,99.01,NA,NA,NA,Worker
807,CT#807,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Aug,30/8/2012,Thailand,NA,18.81,98.95,NA,NA,Monton Sridokkum,Worker
808,CT#808,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Jul,7/7/2012,Thailand,Ang Kep Nam Huai Cho,18.94,99.06,NA,NA,Wipa Kongsumpan,Worker
809,CT#809,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Aug,4/8/2012,Thailand,NA,18.16,97.93,NA,NA,Juthamas,Worker
810,CT#810,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Jun,13/6/2012,Thailand,Ang Kep Nam Huai Cho,18.94,99.06,NA,NA,Wipharat Wongwang,Worker
811,CT#811,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Aug,5/8/2012,Thailand,Ban Pong Firm,18.92,99.05,NA,NA,Tachit Upree,Worker
812,CT#812,MJUMZ,NA,Melanobombus,Bombus eximius,NA,Jul,NA,Thailand,Wat Mae Cho,18.94,99.06,NA,NA,Worawich Suksri,Worker
813,CT#813,MJUMZ,NA,Melanobombus,Bombus eximius,2012,Jul,26/7/2012,Thailand,Ban Mae kad noi ,18.88,99.04,NA,NA,Rungarun Ploynoi,Worker
814,CT#814,KKIC,NA,Orientalibombus,Bombus haemorrhoidalis,1992,Oct,19/10/1992,Thailand,Kamphaeng Saen,NA,NA,NA,NA,NA,Worker
815,CT#815,KKIC,NA,Orientalibombus,Bombus haemorrhoidalis,1996,Feb,13/2/1996,Thailand,Kanchanaburi,NA,NA,NA,NA,Sombun Sinsangsong,Worker
816,CT#816,KKIC,NA,Orientalibombus,Bombus haemorrhoidalis,2000,May,11/5/2000,Thailand,Kamphaeng Saen,NA,NA,NA,NA,Theerawadee Chanchamni,Worker
817,CT#817,CUNHM,BSRU-AA-6669,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
818,CT#818,CUNHM,BSRU-AA-6670,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
819,CT#819,CUNHM,BSRU-AA-6671,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
820,CT#820,CUNHM,BSRU-AA-6672,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
821,CT#821,CUNHM,BSRU-AA-6673,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
822,CT#822,CUNHM,BSRU-AA-6674,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Worker
823,CT#823,CUNHM,BSRU-AA-6675,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
824,CT#824,CUNHM,BSRU-AA-6676,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Worker
825,CT#825,CUNHM,BSRU-AA-6677,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
826,CT#826,CUNHM,BSRU-AA-6678,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
827,CT#827,CUNHM,BSRU-AA-6679,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
828,CT#828,CUNHM,BSRU-AA-6680,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
829,CT#829,CUNHM,BSRU-AA-6681,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
830,CT#830,CUNHM,BSRU-AA-6682,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
831,CT#831,CUNHM,BSRU-AA-6683,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
832,CT#832,CUNHM,BSRU-AA-6684,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
833,CT#833,CUNHM,BSRU-AA-6685,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
834,CT#834,CUNHM,BSRU-AA-6686,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Male
835,CT#835,CUNHM,BSRU-AA-6687,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.90886483,99.048056,1521.95,1521.95,N. Warrit et al.,Worker
836,CT#836,CUNHM,BSRU-AA-6688,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,18/12/2018,Thailand,Baan Lek Nai Payai,19.97796983,99.247405,1599.07,1599.07,N. Warrit et al.,Male
837,CT#837,CUNHM,BSRU-AA-6689,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,18/12/2018,Thailand,Doi Ang Kang Station,19.90972,99.04298683,1419.50,1419.50,N. Warrit et al.,Male
838,CT#838,CUNHM,BSRU-AA-6690,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,18/12/2018,Thailand,Doi Ang Kang Station,19.90972,99.04298683,1419.50,1419.50,N. Warrit et al.,Male
839,CT#839,CUNHM,BSRU-AA-6691,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,18/12/2018,Thailand,Doi Ang Kang Station,19.90972,99.04298683,1419.50,1419.50,N. Warrit et al.,Worker
840,CT#840,CUNHM,BSRU-AA-6692,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,19/12/2018,Thailand,Doi Ang Kang Station,19.90635983,99.04013883,1400.20,1400.20,N. Warrit et al.,Male
841,CT#841,CUNHM,BSRU-AA-6693,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,19/12/2018,Thailand,Doi Ang Kang Station,19.90635983,99.04013883,1400.20,1400.20,N. Warrit et al.,Male
842,CT#842,CUNHM,BSRU-AA-6694,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,19/12/2018,Thailand,Doi Ang Kang Station,19.90635983,99.04013883,1400.20,1400.20,N. Warrit et al.,Male
843,CT#843,CUNHM,BSRU-AA-6695,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,19/12/2018,Thailand,Doi Ang Kang Station,19.90635983,99.04013883,1400.20,1400.20,N. Warrit et al.,Worker
844,CT#844,CUNHM,BSRU-AA-6696,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,19/12/2018,Thailand,Doi Ang Kang Station,19.90635983,99.04013883,1400.20,1400.20,N. Warrit et al.,Worker
845,CT#845,CUNHM,BSRU-AA-6697,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,19/12/2018,Thailand,Doi Ang Kang Station,19.90635983,99.04013883,1400.20,1400.20,N. Warrit et al.,Worker
846,CT#846,CUNHM,BSRU-AA-6698,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,19/12/2018,Thailand,Doi Ang Kang Station,19.90635983,99.04013883,1400.20,1400.20,N. Warrit et al.,Worker
847,CT#847,CUNHM,BSRU-AA-6699,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.91099083,99.04067833,1376.49,1376.49,N. Warrit et al.,Worker
848,CT#848,CUNHM,BSRU-AA-6700,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.86832583,99.04390883,1547.11,1547.11,N. Warrit et al.,Male
849,CT#849,CUNHM,BSRU-AA-6701,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.86832583,99.04390883,1547.11,1547.11,N. Warrit et al.,Worker
850,CT#850,CUNHM,BSRU-AA-6702,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,17/12/2018,Thailand,Doi Ang Kang Station,19.86832583,99.04390883,1547.11,1547.11,N. Warrit et al.,Worker
851,CT#851,CUNHM,BSRU-AA-6703,Orientalibombus,Bombus haemorrhoidalis,2018,Dec,20/12/2018,Thailand,Khun Chang Kien,18.83874608,98.896522,1341.60,1341.60,N. Warrit et al.,Worker
852,CT#852,DNP,NA,Pyrobombus,Bombus flavescens,1965,Dec,11/12/1965,Thailand,Doi Inthanon,18.59,98.49,NA,NA,D. Chaiglom,Worker
853,CT#853,DNP,NA,Orientalibombus,Bombus haemorrhoidalis,1965,Dec,19/12/1965,Thailand,Doi Inthanon,18.59,98.49,NA,NA,D. Chaiglom,Queen
854,CT#854,DNP,NA,Orientalibombus,Bombus haemorrhoidalis,1971,Aug,18/8/1971,Thailand,Bo Luang,18.14,98.37,NA,NA,Prayune,Worker
855,CT#855,DNP,NA,Orientalibombus,Bombus haemorrhoidalis,1971,Aug,18/8/1971,Thailand,Bo Luang,18.14,98.37,NA,NA,Prayune,Worker
856,CT#856,DNP,NA,Orientalibombus,Bombus haemorrhoidalis,1971,Aug,18/8/1971,Thailand,Bo Luang,18.14,98.37,NA,NA,Prayune,Worker
857,CT#857,DNP,NA,Orientalibombus,Bombus haemorrhoidalis,1971,Aug,18/8/1971,Thailand,Bo Luang,18.14,98.37,NA,NA,Prayune,Worker
858,CT#858,DNP,NA,Orientalibombus,Bombus haemorrhoidalis,1965,Sep,25/9/1965,Thailand,Doi Tung,20.29,99.81,NA,NA,D. Chaiglom,Worker
859,CT#859,DNP,NA,Orientalibombus,Bombus haemorrhoidalis,1971,Jul,4/7/1971,Thailand,Doi Pui,18.83,98.89,NA,NA,D. Chaiglom,Worker
860,CT#860,DNP,NA,Orientalibombus,Bombus haemorrhoidalis,1971,Aug,18/8/1971,Thailand,Bo Luang,18.14,98.37,NA,NA,Prayune,Worker
861,CT#861,DNP,NA,Orientalibombus,Bombus haemorrhoidalis,1965,Jul,4/7/1965,Thailand,Doi Pui,18.83,98.89,NA,NA,D. Chaiglom,Worker
862,CT#862,DNP,NA,Orientalibombus,Bombus haemorrhoidalis,1965,Dec,19/12/1965,Thailand,Doi Inthanon,18.59,98.49,NA,NA,D. Chaiglom,Worker
863,CT#863,DNP,NA,Orientalibombus,Bombus haemorrhoidalis,1965,Dec,19/12/1965,Thailand,Doi Inthanon,18.59,98.49,NA,NA,D. Chaiglom,Male
864,CT#864,DNP,NA,Megabombus,Bombus montivagus,1967,Sep,25/9/1967,Thailand,Doi Tung,20.33,99.83,NA,NA,D. Chaiglom,Worker
865,CT#865,DNP,NA,Megabombus,Bombus montivagus,1967,Oct,5/10/1967,Thailand,Phu Tab Berg,16.9,101.11,NA,NA,D. Chaiglom,Worker
866,CT#866,DNP,NA,Megabombus,Bombus montivagus,1967,Sep,25/9/1967,Thailand,Doi Tung,20.33,99.83,NA,NA,D. Chaiglom,Worker
867,CT#867,DNP,NA,Megabombus,Bombus montivagus,1967,Sep,25/9/1967,Thailand,Doi Tung,20.33,99.83,NA,NA,D. Chaiglom,Worker
868,CT#868,DNP,NA,Megabombus,Bombus montivagus,1967,Sep,25/9/1967,Thailand,Doi Tung,20.33,99.83,NA,NA,D. Chaiglom,Worker
869,CT#869,DNP,NA,Melanobombus,Bombus eximius,1965,Dec,19/12/1965,Thailand,Doi Inthanon,18.59,98.49,NA,NA,D. Chaiglom,Queen
870,CT#870,DNP,NA,Melanobombus,Bombus eximius,1965,Dec,19/12/1965,Thailand,Doi Inthanon,18.59,98.49,NA,NA,D. Chaiglom,Worker
871,CT#871,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2014,Jun,28/6/2014,Thailand,Khun Chang Kien,18.8,98.883333,1350.00,1350.00,C. Sinpoo,Worker
872,CT#872,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2014,Jun,28/6/2014,Thailand,Khun Chang Kien,18.8,98.883333,1350.00,1350.00,C. Sinpoo,Worker
873,CT#873,BEEP,NA,Megabombus,Bombus montivagus,2014,Sep,21/9/2014,Thailand,Doi Suthep,18.8,98.88333333,NA,NA,C. Sinpoo,Worker
874,CT#874,BEEP,NA,Megabombus,Bombus montivagus,2014,Aug,2/8/2014,Thailand,Doi Suthep,18.8,98.88333333,1373.00,1373.00,C. Sinpoo,Worker
875,CT#875,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2014,Aug,2/8/2014,Thailand,Doi Suthep,18.8,98.883333,1373.00,1373.00,C. Sinpoo,Worker
876,CT#876,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2014,Aug,2/8/2014,Thailand,Doi Suthep,18.8,98.883333,1373.00,1373.00,C. Sinpoo,Worker
877,CT#877,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2014,Aug,2/8/2014,Thailand,Doi Suthep,18.8,98.883333,1373.00,1373.00,C. Sinpoo,Worker
878,CT#878,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2014,Aug,11/8/2014,Thailand,Doi Inthanon,18.53333333,98.51666667,1304.00,1304.00,C. Sinpoo,Worker
879,CT#879,BEEP,NA,Megabombus,Bombus montivagus,2014,Aug,11/8/2014,Thailand,Doi Inthanon,18.53333333,98.51666667,1304.00,1304.00,C. Sinpoo,Worker
880,CT#880,BEEP,NA,Alpigenobombus,Bombus breviceps,2014,Aug,11/8/2014,Thailand,Doi Inthanon,18.53333333,98.51666667,1304.00,1304.00,C. Sinpoo,Worker
881,CT#881,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2014,Aug,11/8/2014,Thailand,Doi Inthanon,18.53333333,98.51666667,1304.00,1304.00,C. Sinpoo,Worker
882,CT#882,BEEP,NA,Orientalibombus,Bombus haemorrhoidalis,2014,Aug,11/8/2014,Thailand,Doi Inthanon,18.53333333,98.51666667,1304.00,1304.00,C. Sinpoo,Worker
883,CT#883,BEEP,NA,Alpigenobombus,Bombus breviceps,2014,Aug,11/8/2014,Thailand,Doi Inthanon,18.53333333,98.51666667,1304.00,1304.00,C. Sinpoo,Worker
